/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_41.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_42.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_43.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_44.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_45.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_46.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_47.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_48.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_49.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_50.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_51.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_52.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_53.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_54.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_55.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_56.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_57.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_58.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_59.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_60.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_61.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_62.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_63.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_64.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_65.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_66.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_67.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_68.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_69.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_70.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_71.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_72.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_73.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_74.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_75.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_76.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_77.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_78.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_79.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_80.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_81.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_82.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_83.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_84.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_86.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_87.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_88.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_89.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_90.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_91.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_92.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_93.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_94.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_95.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_96.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_97.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_98.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_99.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_100.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_101.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_102.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_103.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_104.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_105.png, woman open microwave door
/home/nikepupu/Downloads/CAD120/Subject1_rgbd_images/cleaning_objects/0510181236/RGB_106.png, woman open microwave door
