/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_48.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_49.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_50.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_51.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_52.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_53.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_54.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_55.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_56.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_57.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_58.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_59.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_60.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_61.png,woman pick up cloth on table
/home/nikepupu/Downloads/CAD120/Subject3_rgbd_images/cleaning_objects/0510144324/RGB_62.png,woman pick up cloth on table
